product_code,sales_trend,total_sales,total_prev_week_1_sales,total_prev_week_2_sales,avg_movement_vs_prev_week_1,avg_movement_vs_prev_week_2,week_count,date_range,growth_score_x,growth_score_y
2430004504.0,Falling,130.79,108.46000000000001,89.32,-6.6659999999999995,-5.0,5,2025-05-12 to 2025-06-09,-0.9327307087769942,-0.9327307087769942
2430004511.0,Falling,66.99,54.23,22.33,-5.713333333333334,-14.286666666666667,3,2025-04-28 to 2025-05-12,-0.9312740942793478,-0.9312740942793478
2430004555.0,Falling,49.84,40.269999999999996,21.13,-19.80666666666667,-18.236666666666668,3,2025-06-02 to 2025-06-16,-0.9528226110604846,-0.9528226110604846
2430004557.0,Falling,12.76,9.57,0.0,-33.335,0.0,2,2025-04-28 to 2025-05-05,-0.9735072504541089,-0.9735072504541089
2430004563.0,Falling,15.95,12.76,9.57,-22.223333333333333,-22.223333333333333,3,2025-05-26 to 2025-06-16,-0.9565176618330306,-0.9565176618330306
2430083526.0,Falling,6.57,4.38,0.0,-25.0,0.0,2,2025-05-05 to 2025-05-12,-0.9607631477551419,-0.9607631477551419
2430084197.0,Falling,10.95,6.57,0.0,-16.665,0.0,2,2025-05-19 to 2025-05-26,-0.948019045056175,-0.948019045056175
2430086571.0,Falling,6.57,4.38,0.0,-25.0,0.0,2,2025-05-05 to 2025-05-12,-0.9607631477551419,-0.9607631477551419
2430086591.0,Falling,6.57,4.38,0.0,-25.0,0.0,2,2025-05-05 to 2025-05-12,-0.9607631477551419,-0.9607631477551419
2435420083.0,Falling,59.8,41.86,0.0,-28.57,0.0,2,2025-06-09 to 2025-06-16,-0.9662216296549995,-0.9662216296549995
2460001500.0,Falling,119.88000000000001,69.93,0.0,-14.285,0.0,2,2025-05-19 to 2025-05-26,-0.9443800571229366,-0.9443800571229366
2460004212.0,Falling,32.09,28.9,23.12,-15.628,-22.294,5,2025-04-28 to 2025-06-09,-0.946433486028121,-0.946433486028121
2473915001.0,Falling,14.75,8.85,0.0,-16.665,0.0,2,2025-05-19 to 2025-06-09,-0.948019045056175,-0.948019045056175
2500004088.0,Falling,47.449999999999996,43.8,40.15,-1.1899999999999997,-13.095714285714285,7,2025-04-28 to 2025-06-09,-0.9243579785574929,-0.9243579785574929
2500004400.0,Falling,128.57,122.97999999999999,100.62,-0.4757142857142855,-7.381428571428572,7,2025-04-28 to 2025-06-09,-0.9232658453242281,-0.9232658453242281
2500004483.0,Falling,67.08,61.489999999999995,55.9,-11.668000000000001,-28.334000000000003,5,2025-04-28 to 2025-05-26,-0.940378699382901,-0.940378699382901
2500005179.0,Falling,18.25,14.6,10.95,-12.5,-12.5,4,2025-05-05 to 2025-05-26,-0.9416508161730078,-0.9416508161730078
2500013678.0,Falling,122.98,111.8,83.85,-25.2675,-27.2325,4,2025-05-26 to 2025-06-16,-0.9611721516509996,-0.9611721516509996
2500013684.0,Falling,33.54,22.36,0.0,-25.0,0.0,2,2025-06-02 to 2025-06-09,-0.9607631477551419,-0.9607631477551419
2500013688.0,Falling,61.489999999999995,50.31,44.72,-1.6675000000000004,-28.3325,4,2025-05-26 to 2025-06-16,-0.9250880696239304,-0.9250880696239304
2515500065.0,Falling,127.92,111.93,95.94,-16.666,-23.334,5,2025-05-05 to 2025-06-16,-0.9480205740427015,-0.9480205740427015
2515500067.0,Falling,47.97,31.98,0.0,-25.0,0.0,2,2025-04-28 to 2025-05-12,-0.9607631477551419,-0.9607631477551419
2515500077.0,Falling,71.92,53.94,35.96,-16.666666666666668,-16.666666666666668,3,2025-05-05 to 2025-05-26,-0.9480215933670525,-0.9480215933670525
2515505704.0,Falling,63.05,58.2,48.5,-24.666,-28.665999999999997,5,2025-05-05 to 2025-06-09,-0.9602524662552673,-0.9602524662552673
2550000080.0,Falling,98.8,86.45,74.1,-8.333333333333334,-16.666666666666668,6,2025-04-28 to 2025-06-16,-0.9352800389789632,-0.9352800389789632
2550030402.0,Falling,87.89,79.9,71.91,-8.333333333333334,-20.833333333333332,6,2025-05-05 to 2025-06-09,-0.9352800389789632,-0.9352800389789632
2550030431.0,Falling,37.45,22.47,0.0,-16.665,0.0,2,2025-05-05 to 2025-05-19,-0.948019045056175,-0.948019045056175
2550030441.0,Falling,86.94,72.45,57.96,-10.0,-10.0,5,2025-04-28 to 2025-05-26,-0.937828349856581,-0.937828349856581
2570000130.0,Falling,9.27,5.98,0.0,-22.49,0.0,2,2025-05-12 to 2025-06-02,-0.9569253915734494,-0.9569253915734494
2570000330.0,Falling,21.56,16.169999999999998,10.78,-16.666666666666668,-16.666666666666668,3,2025-05-12 to 2025-06-09,-0.9480215933670525,-0.9480215933670525
2570001365.0,Falling,59.29,53.9,48.51,-16.666666666666668,-25.0,6,2025-05-05 to 2025-06-09,-0.9480215933670525,-0.9480215933670525
2570002256.0,Falling,23.94,19.950000000000003,15.96,-25.0,-25.0,3,2025-05-05 to 2025-06-09,-0.9607631477551419,-0.9607631477551419
2620039190.0,Falling,12.54,10.45,8.36,-10.0,-10.0,5,2025-05-05 to 2025-06-16,-0.937828349856581,-0.937828349856581
2620046572.0,Falling,15.75,13.5,11.25,-4.1675,-29.1675,4,2025-04-28 to 2025-06-16,-0.9289105359403572,-0.9289105359403572
2620046772.0,Falling,18.0,15.75,13.5,-16.666,-23.334,5,2025-04-28 to 2025-06-16,-0.9480205740427015,-0.9480205740427015
2670015991.0,Falling,68.45,54.76,41.07,-12.5,-12.5,4,2025-05-05 to 2025-06-16,-0.9416508161730078,-0.9416508161730078
2670068349.0,Falling,1.5,1.0,0.0,-25.0,0.0,2,2025-05-05 to 2025-06-02,-0.9607631477551419,-0.9607631477551419
2670068353.0,Falling,3.5,3.0,2.0,-12.5,-12.5,4,2025-05-19 to 2025-06-16,-0.9416508161730078,-0.9416508161730078
2700000211.0,Falling,15.4,11.55,7.7,-16.666666666666668,-16.666666666666668,3,2025-05-19 to 2025-06-16,-0.9480215933670525,-0.9480215933670525
2700000955.0,Falling,8.95,7.16,5.37,-12.5,-12.5,4,2025-05-12 to 2025-06-09,-0.9416508161730078,-0.9416508161730078
2700037243.0,Falling,22.450000000000003,17.96,13.47,-22.223333333333333,-22.223333333333333,3,2025-05-05 to 2025-05-26,-0.9565176618330306,-0.9565176618330306
2700038110.0,Falling,14.629999999999999,12.54,10.45,-4.1675,-29.1675,4,2025-04-28 to 2025-06-09,-0.9289105359403572,-0.9289105359403572
2700041926.0,Falling,26.33,22.740000000000002,19.15,-4.01,-14.012,5,2025-04-28 to 2025-06-09,-0.9286697205624224,-0.9286697205624224
2700069061.0,Falling,45.87,30.58,0.0,-25.0,0.0,2,2025-05-05 to 2025-05-19,-0.9607631477551419,-0.9607631477551419
2718256256.0,Falling,109.9,65.94,0.0,-16.665,0.0,2,2025-06-09 to 2025-06-16,-0.948019045056175,-0.948019045056175
2718256806.0,Falling,612.0,600.0,540.0,-24.61285714285714,-26.25,7,2025-05-05 to 2025-06-16,-0.9601712115427123,-0.9601712115427123
2740069402.0,Falling,217.55,206.1,194.65,-5.714285714285714,-25.475714285714282,7,2025-04-28 to 2025-06-09,-0.9312755504569922,-0.9312755504569922
2780006356.0,Falling,51.0,46.75,42.5,-11.111666666666666,-23.611666666666668,6,2025-05-05 to 2025-06-16,-0.9395280732119521,-0.9395280732119521
2780006570.0,Falling,232.8,223.1,189.15,-1.4575000000000014,-3.2887500000000003,8,2025-04-28 to 2025-06-16,-0.9247669824533505,-0.9247669824533505
2780006754.0,Falling,46.14,38.45,30.76,-16.6675,-16.6675,4,2025-05-12 to 2025-06-16,-0.9480228675224913,-0.9480228675224913
2780006794.0,Falling,87.3,82.44999999999999,63.05,-14.0,-19.0,5,2025-04-28 to 2025-05-26,-0.9439442959628639,-0.9439442959628639
2780007660.0,Falling,58.199999999999996,53.349999999999994,33.95,-16.6675,-16.6675,4,2025-05-05 to 2025-06-09,-0.9480228675224913,-0.9480228675224913
2781500073.0,Falling,38.43,32.94,0.0,-41.665,0.0,2,2025-05-05 to 2025-05-26,-0.9862437082204432,-0.9862437082204432
