product_code,total_sales,total_prev_week_1_sales,total_prev_week_2_sales,total_weeks,sales_trend
7003830825.0,4.17,1.39,0.0,2,Rising
7003830840.0,1.39,0.0,0.0,1,Almost
7003830900.0,9.9,4.95,0.0,2,Rising
7003830901.0,23.97,15.98,7.99,3,Rising
7003830911.0,26.46,22.68,18.9,7,Rising
7003830912.0,27.92,24.43,20.94,5,Rising
7003830925.0,29.26,27.17,20.9,6,Rising
7003830929.0,107.0,101.65,80.25,6,Rising
7003830930.0,210.06,167.27,143.93,7,Rising
7003830946.0,154.96,150.49,138.57,8,Rising
7003830949.0,3.19,0.0,0.0,1,Almost
7003830950.0,57.42,47.85,41.47,7,Rising
7003830960.0,65.25,58.5,56.25,7,Rising
7003830986.0,32.85,24.09,17.52,5,Rising
7003831003.0,3.38,1.69,0.0,2,Rising
7003831032.0,13.0,9.75,6.5,4,Rising
7003831033.0,25.83,22.14,7.38,3,Rising
7003831035.0,54.96,48.09,43.51,7,Rising
7003831044.0,38.93,36.64,27.48,7,Rising
7003831050.0,98.47,93.89,84.73,8,Rising
7003831071.0,27.48,22.9,16.03,5,Rising
7003831074.0,92.69,74.75,59.8,7,Rising
7003831131.0,1078.22,1056.25,904.15,8,Rising
7003831146.0,169.69,167.3,150.57,8,Rising
7003831147.0,1000.48,992.03,828.1,8,Rising
7003831170.0,3.0,2.25,1.5,3,Rising
7003831185.0,7.47,5.81,1.66,4,Rising
7003831200.0,8.3,4.98,1.66,3,Rising
7003831206.0,7.95,1.59,0.0,2,Rising
7003831210.0,1.59,0.0,0.0,1,Almost
7003831219.0,1.59,0.0,0.0,1,Almost
7003831303.0,61.1,58.75,51.7,8,Rising
7003831304.0,43.11,33.53,9.58,3,Rising
7003831306.0,47.96,44.69,32.7,6,Rising
7003831307.0,82.11,78.54,71.4,5,Rising
7003831308.0,10.71,8.33,0.0,2,Rising
7003831381.0,121.05,88.77,80.7,7,Rising
7003831382.0,11.55,4.95,3.3,3,Rising
7003831395.0,6.38,3.19,0.0,2,Rising
7003831400.0,73.44,59.67,41.31,6,Rising
7003831406.0,98.05,92.75,76.85,8,Rising
7003831440.0,17.45,13.96,6.98,4,Rising
7003831470.0,21.5,17.2,12.9,6,Rising
7003831485.0,49.8,42.33,29.88,6,Rising
7003831487.0,34.11,30.32,22.74,5,Rising
7003831500.0,82.25,72.38,55.93,7,Rising
7003831502.0,114.75,97.75,76.5,7,Rising
7003831509.0,9.98,4.99,0.0,2,Rising
7003831530.0,15.75,10.5,1.75,3,Rising
7003831532.0,13.45,10.76,5.38,3,Rising
7003831535.0,41.69,26.53,15.16,4,Rising
7003831550.0,109.15,100.3,70.8,7,Rising
7003831552.0,28.2,25.85,11.75,6,Rising
7003831553.0,25.85,18.8,16.45,6,Rising
7003831560.0,75.25,73.5,52.5,8,Rising
7003831572.0,21.52,18.83,16.14,6,Rising
7003831578.0,40.35,37.66,32.28,6,Rising
7003831590.0,11.55,9.9,3.3,3,Rising
7003831616.0,26.55,23.6,14.75,5,Rising
7003831643.0,3.79,0.0,0.0,1,Almost
7003831650.0,12.27,8.18,4.09,3,Rising
7003831668.0,48.42,32.28,29.59,6,Rising
7003831676.0,11.37,0.0,0.0,1,Almost
7003831678.0,54.39,46.62,44.03,6,Rising
7003831682.0,2.69,0.0,0.0,1,Almost
7003831689.0,3.79,0.0,0.0,1,Almost
7003831694.0,44.03,41.44,36.26,8,Rising
7003831700.0,13.45,5.38,2.69,3,Rising
7003831875.0,6.15,0.0,0.0,1,Almost
7003831919.0,39.9,28.5,25.65,5,Rising
7003831935.0,39.95,31.96,15.98,3,Rising
7003831945.0,62.0,54.25,38.75,3,Rising
7003831950.0,83.79,79.8,67.83,7,Rising
7003831956.0,24.9,0.0,0.0,1,Almost
7003831979.0,162.25,149.27,136.29,7,Rising
7003832040.0,103.6,90.65,77.7,7,Rising
7003832042.0,4.09,0.0,0.0,1,Almost
7003832070.0,21.75,17.4,8.7,4,Rising
7003832088.0,15.0,7.5,3.75,3,Rising
7003832100.0,93.1,83.3,78.4,7,Rising
7003832102.0,67.98,64.89,58.71,8,Rising
7003832104.0,40.91,27.44,22.95,5,Rising
7003832111.0,4.99,0.0,0.0,1,Almost
7003832115.0,36.75,31.85,29.4,7,Rising
7003832128.0,51.98,48.79,45.6,5,Rising
7003832179.0,61.49,44.72,22.36,5,Rising
7003832196.0,22.36,16.77,11.18,3,Rising
7003832200.0,11.97,7.98,3.99,3,Rising
7003832201.0,15.96,7.98,0.0,2,Rising
7003832205.0,62.73,55.35,44.28,7,Rising
7003832220.0,109.92,105.34,96.18,8,Rising
7003832223.0,107.1,103.95,97.65,8,Rising
7003832235.0,59.85,54.15,42.75,8,Rising
7003832251.0,15.95,0.0,0.0,1,Almost
7003832272.0,3.69,0.0,0.0,1,Almost
7003832276.0,5.3,2.65,0.0,2,Rising
7003832278.0,406.05,379.1,368.32,7,Rising
7003832300.0,4.25,0.0,0.0,1,Almost
7003832301.0,12.75,8.5,0.0,2,Rising
7003832302.0,4.25,0.0,0.0,1,Almost
7003832304.0,44.01,34.23,14.67,3,Rising
7003832382.0,2.09,0.0,0.0,1,Almost
7003832476.0,35.76,34.27,31.29,8,Rising
7003832479.0,27.39,24.9,17.43,5,Rising
7003832515.0,9.4,4.7,0.0,2,Rising
7003832545.0,12.78,0.0,0.0,1,Almost
7003832547.0,5.89,0.0,0.0,1,Almost
7003832548.0,13.38,6.39,0.0,2,Rising
7003832551.0,25.35,21.97,20.28,7,Rising
7003832553.0,35.8,25.06,16.11,6,Rising
7003832580.0,18.36,13.77,9.18,4,Rising
7003832583.0,19.74,16.45,13.16,4,Rising
7003832605.0,28.71,25.52,19.14,5,Rising
7003832607.0,3.19,0.0,0.0,1,Almost
7003832637.0,20.93,14.95,11.96,4,Rising
7003832638.0,20.93,17.94,14.95,4,Rising
7003832640.0,157.05,146.58,94.23,7,Rising
7003832655.0,39.92,29.94,24.95,5,Rising
7003832662.0,19.35,17.2,8.6,5,Rising
7003832664.0,26.29,16.73,14.34,5,Rising
7003832667.0,1.85,0.0,0.0,1,Almost
7003832670.0,7.25,2.9,1.45,3,Rising
7003832672.0,34.8,30.45,13.05,4,Rising
7003832673.0,32.1,26.75,21.4,5,Rising
7003832712.0,60.39,49.41,32.94,5,Rising
7003832715.0,9.4,7.05,4.7,3,Rising
7003832723.0,8.76,4.38,2.19,3,Rising
7003832736.0,16.5,11.0,8.25,5,Rising
7003832737.0,19.25,16.5,13.75,5,Rising
7003832738.0,19.25,13.75,11.0,4,Rising
7003832739.0,5.49,0.0,0.0,1,Almost
7003832740.0,10.98,5.49,0.0,2,Rising
7003832744.0,9.96,7.47,4.98,4,Rising
7003832745.0,23.85,18.55,13.25,6,Rising
7003832761.0,22.68,17.01,11.34,4,Rising
7003832812.0,53.82,44.85,41.86,6,Rising
7003832816.0,19.8,14.85,8.25,4,Rising
7003832926.0,28.75,24.15,16.1,6,Rising
7003832949.0,1.78,0.0,0.0,1,Almost
7003832952.0,7.12,5.34,0.0,2,Rising
7003832955.0,27.6,23.0,17.25,6,Rising
7003832975.0,1.78,0.0,0.0,1,Almost
7003832976.0,10.68,8.01,5.34,3,Rising
7003833142.0,59.57,56.98,51.8,8,Rising
7003833144.0,20.25,18.0,15.75,5,Rising
7003833145.0,26.25,22.5,18.75,5,Rising
7003833151.0,32.37,19.92,12.45,6,Rising
7003833165.0,72.21,59.76,49.8,7,Rising
7003833180.0,14.7,12.25,9.8,4,Rising
7003833195.0,23.85,21.2,15.9,5,Rising
7003833210.0,56.43,50.16,45.98,7,Rising
7003833225.0,53.9,46.55,39.2,7,Rising
7003833240.0,107.2,93.8,56.95,6,Rising
7003833241.0,13.86,8.91,7.92,6,Rising
7003833244.0,6.25,5.0,1.25,3,Rising
7003833248.0,57.27,52.29,37.35,7,Rising
7003833250.0,141.93,136.95,99.6,8,Rising
7003833255.0,12.35,9.1,8.45,5,Rising
7003833257.0,36.59,16.77,10.32,4,Rising
7003833305.0,23.1,19.25,15.4,4,Rising
7003833307.0,94.0,89.3,77.55,8,Rising
7003833310.0,4.17,1.39,0.0,2,Rising
7003833318.0,22.61,15.47,13.09,5,Rising
7003833321.0,16.72,14.63,6.27,4,Rising
7003833347.0,0.79,0.0,0.0,1,Almost
7003833349.0,14.85,13.86,12.87,6,Rising
7003833350.0,4.95,3.96,2.97,4,Rising
7003833351.0,10.89,9.9,7.92,7,Rising
7003833436.0,107.73,103.74,91.77,8,Rising
7003833450.0,39.9,27.93,19.95,5,Rising
7003833541.0,82.82,58.9,52.92,7,Rising
7003833542.0,16.72,14.63,12.54,5,Rising
7003833555.0,62.27,57.48,43.11,5,Rising
7003833570.0,29.94,24.95,14.97,5,Rising
7003833585.0,10.05,6.7,0.0,2,Rising
7003833600.0,71.55,63.6,47.7,5,Rising
7003833721.0,71.4,65.45,41.65,5,Rising
7003833723.0,38.36,19.18,9.59,3,Rising
7003833740.0,43.45,34.76,17.38,4,Rising
7003833742.0,32.1,21.4,16.05,4,Rising
7003833753.0,247.94,237.16,210.21,8,Rising
7003833755.0,64.05,45.75,36.6,4,Rising
7003833757.0,150.59,136.9,123.21,5,Rising
7003833780.0,291.45,230.55,208.8,7,Rising
7003833782.0,57.42,54.23,44.66,6,Rising
7003833784.0,62.27,57.48,43.11,6,Rising
7003833794.0,25.65,17.1,14.25,6,Rising
7003833870.0,6.27,0.0,0.0,1,Almost
7003833872.0,8.25,2.75,0.0,2,Rising
7003833874.0,5.5,2.75,0.0,2,Rising
7003833880.0,7.47,0.0,0.0,1,Almost
7003833885.0,8.85,2.95,0.0,2,Rising
7003833915.0,2.95,0.0,0.0,1,Almost
7003834111.0,26.4,13.2,9.9,6,Rising
7003834125.0,65.79,61.92,36.12,8,Rising
7003834140.0,36.12,23.22,19.35,6,Rising
7003834170.0,34.83,21.93,19.35,7,Rising
7003834173.0,39.99,25.8,23.22,7,Rising
7003834185.0,37.41,33.54,16.77,8,Rising
7003834187.0,2.98,1.49,0.0,2,Rising
7003834200.0,39.99,36.12,29.67,8,Rising
7003834204.0,19.37,17.88,14.9,6,Rising
7003834206.0,11.92,10.43,8.94,5,Rising
7003834209.0,71.52,67.05,58.11,8,Rising
7003834210.0,75.99,67.05,61.09,7,Rising
7003834308.0,145.39,117.25,98.49,7,Rising
7003834309.0,28.14,23.45,18.76,4,Rising
7003834310.0,65.66,60.97,51.59,7,Rising
7003834311.0,51.59,46.9,37.52,6,Rising
7003834312.0,84.42,75.04,70.35,7,Rising
7003834316.0,34.65,30.8,15.4,6,Rising
7003834340.0,689.87,669.01,576.63,8,Rising
7003834345.0,424.65,409.75,369.52,8,Rising
7003834351.0,5.22,3.48,0.0,2,Rising
7003834365.0,42.63,33.93,31.32,7,Rising
7003834376.0,46.11,36.54,31.32,7,Rising
7003834380.0,4.35,3.48,1.74,4,Rising
7003834400.0,8.94,7.45,5.96,4,Rising
7003834401.0,5.96,2.98,0.0,2,Rising
7003834402.0,71.55,52.47,50.88,7,Rising
7003834404.0,8.94,4.47,2.98,4,Rising
7003834405.0,12.95,7.4,5.55,4,Rising
7003834407.0,40.7,29.6,25.9,5,Rising
7003834409.0,35.15,31.45,27.75,6,Rising
7003834410.0,7.4,5.55,3.7,3,Rising
7003834440.0,1966.2,1945.86,1708.56,8,Rising
7003834448.0,417.57,404.1,368.18,8,Rising
7003834454.0,252.35,211.15,175.1,7,Rising
7003834479.0,12.75,8.5,0.0,2,Rising
7003834480.0,4.25,0.0,0.0,1,Almost
7003834481.0,4.25,0.0,0.0,1,Almost
7003834482.0,34.0,25.5,17.0,6,Rising
7003834501.0,93.89,91.6,77.86,8,Rising
7003834505.0,23.34,19.45,15.56,5,Rising
7003834507.0,3.89,0.0,0.0,1,Almost
7003834508.0,7.3,3.65,0.0,2,Rising
7003834511.0,5.39,0.0,0.0,1,Almost
7003834513.0,7.78,3.89,0.0,2,Rising
7003834517.0,11.67,0.0,0.0,1,Almost
7003834524.0,38.25,34.0,29.75,5,Rising
7003834576.0,95.52,77.61,55.72,7,Rising
7003834586.0,25.11,22.32,13.95,5,Rising
7003834604.0,11.07,7.38,0.0,2,Rising
7003834605.0,7.38,3.69,0.0,2,Rising
7003834612.0,260.63,233.4,198.39,6,Rising
7003834613.0,93.36,89.47,73.91,7,Rising
7003834614.0,163.38,159.49,136.15,6,Rising
7003834640.0,18.81,12.54,4.18,4,Rising
7003834648.0,41.34,39.75,31.8,7,Rising
7003834651.0,2.97,1.98,0.0,2,Rising
7003834653.0,9.96,7.47,4.98,3,Rising
7003834656.0,7.95,6.36,4.77,4,Rising
7003834686.0,10.74,5.37,1.79,3,Rising
7003834700.0,3.35,0.0,0.0,1,Almost
7003834706.0,8.1,4.05,0.0,2,Rising
7003834740.0,39.6,29.7,24.75,7,Rising
7003834744.0,54.06,39.75,33.39,7,Rising
7003834755.0,22.77,21.78,17.82,8,Rising
7003834761.0,34.27,28.31,17.88,5,Rising
7003834775.0,31.8,25.44,20.67,3,Rising
7003834778.0,4.77,3.18,0.0,2,Rising
7003834782.0,148.5,147.15,126.9,8,Rising
7003834785.0,74.69,68.53,51.59,7,Rising
7003834789.0,4.36,3.27,2.18,3,Rising
7003834790.0,410.4,402.3,337.5,8,Rising
7003834800.0,40.81,40.04,36.19,8,Rising
7003834808.0,38.16,31.8,22.26,5,Rising
7003834815.0,30.03,29.26,23.87,7,Rising
7003834818.0,510.3,504.9,441.45,8,Rising
7003834819.0,4.36,3.27,1.09,3,Rising
7003834830.0,15.4,14.63,10.78,7,Rising
7003834833.0,33.75,31.05,28.35,7,Rising
7003834839.0,22.75,21.0,10.5,4,Rising
7003834847.0,26.85,12.53,7.16,4,Rising
7003834855.0,38.75,35.0,32.5,7,Rising
7003834860.0,24.75,22.77,18.81,5,Rising
7003834861.0,36.5,25.55,18.25,6,Rising
7003834863.0,56.94,48.18,39.42,7,Rising
7003834865.0,3.38,1.69,0.0,2,Rising
7003834873.0,33.35,18.85,10.15,5,Rising
7003834875.0,18.81,7.92,6.93,5,Rising
7003834880.0,27.04,21.97,20.28,7,Rising
7003834885.0,5.29,0.0,0.0,1,Almost
7003834886.0,2.89,0.0,0.0,1,Almost
7003834890.0,11.88,10.89,7.92,4,Rising
7003834892.0,14.5,7.25,4.35,3,Rising
7003834893.0,9.27,3.09,0.0,2,Rising
7003834905.0,4.95,3.96,0.0,2,Rising
7003834907.0,7.25,2.9,1.45,3,Rising
7003834922.0,17.4,14.5,8.7,4,Rising
7003834927.0,13.14,10.95,8.76,3,Rising
7003834932.0,17.52,13.14,6.57,4,Rising
7003834935.0,17.55,14.85,6.75,4,Rising
7003834937.0,9.54,7.95,6.36,5,Rising
7003834950.0,14.85,12.15,9.45,6,Rising
7003834952.0,9.54,6.36,3.18,3,Rising
7003834965.0,3.54,1.77,0.59,3,Rising
7003834970.0,38.16,36.57,28.62,8,Rising
7003834974.0,12.64,10.27,7.9,5,Rising
7003834980.0,16.83,8.91,6.93,3,Rising
7003835005.0,15.92,11.94,9.95,4,Rising
7003835009.0,131.4,109.5,105.12,7,Rising
7003835010.0,95.7,82.5,75.9,6,Rising
7003835016.0,126.43,123.74,110.29,8,Rising
7003835020.0,5.38,2.69,0.0,2,Rising
7003835021.0,13.45,10.76,5.38,3,Rising
7003835022.0,21.75,18.85,14.5,6,Rising
7003835028.0,64.17,61.38,50.22,7,Rising
7003835038.0,25.44,17.49,11.13,5,Rising
7003835040.0,4.39,0.0,0.0,1,Almost
7003835084.0,19.71,17.52,10.95,6,Rising
7003835086.0,151.8,150.65,133.4,8,Rising
7003835088.0,74.46,72.27,65.7,8,Rising
7003835110.0,3.78,1.89,0.0,2,Rising
7003835127.0,19.9,15.92,13.93,5,Rising
7003835141.0,8.94,7.45,4.47,5,Rising
7003835142.0,15.99,14.5,10.03,6,Rising
7003835150.0,60.97,42.21,28.14,5,Rising
7003835151.0,112.56,84.42,75.04,7,Rising
7003835202.0,35.76,28.31,26.82,7,Rising
7003835203.0,13.41,11.92,5.96,3,Rising
7003835206.0,7.58,3.79,0.0,2,Rising
7003835207.0,34.11,22.74,15.16,4,Rising
7003835208.0,15.16,11.37,3.79,3,Rising
7003835210.0,3.79,0.0,0.0,1,Almost
7003835211.0,18.95,15.16,11.37,5,Rising
7003835314.0,36.27,19.53,16.74,4,Rising
7003835319.0,5.3,2.65,0.0,2,Rising
7003835341.0,11.18,0.0,0.0,1,Almost
7003835345.0,105.3,81.0,72.9,7,Rising
7003835389.0,61.35,53.17,40.9,7,Rising
7003835406.0,16.74,2.79,0.0,2,Rising
7003835408.0,91.2,85.5,74.1,6,Rising
7003835479.0,102.42,96.73,91.04,6,Rising
7003835485.0,40.5,32.4,24.3,5,Rising
7003835487.0,108.11,79.66,62.59,6,Rising
7003835530.0,3.69,0.0,0.0,1,Almost
7003835592.0,83.41,79.02,48.29,5,Rising
7003835671.0,37.57,28.9,20.23,5,Rising
7003835675.0,26.01,20.23,14.45,5,Rising
7003835683.0,77.97,74.58,67.8,6,Rising
7003835685.0,61.02,50.85,47.46,6,Rising
7003836020.0,182.83,178.94,171.16,7,Rising
7003836022.0,272.3,245.07,233.4,7,Rising
7003836085.0,248.96,245.07,194.5,7,Rising
7003836086.0,190.61,186.72,178.94,8,Rising
7003836088.0,268.41,248.96,194.5,7,Rising
7003836089.0,229.51,217.84,206.17,8,Rising
7003836090.0,167.27,163.38,155.6,8,Rising
7003836203.0,295.64,287.86,252.85,7,Rising
7003836218.0,90.96,75.8,68.22,7,Rising
7003836219.0,268.41,264.52,260.63,6,Rising
7003836220.0,202.28,198.39,182.83,8,Rising
7003836250.0,55.77,54.08,49.01,8,Rising
7003836252.0,8.37,0.0,0.0,1,Almost
7003836258.0,669.56,637.22,615.66,7,Rising
7003836271.0,54.89,44.91,34.93,6,Rising
7003836285.0,44.07,40.68,30.51,6,Rising
7003836288.0,31.43,17.96,4.49,3,Rising
7003836311.0,73.97,68.28,62.59,5,Rising
7003836378.0,43.35,40.46,37.57,6,Rising
7003836381.0,43.12,32.34,21.56,4,Rising
7003836386.0,77.88,64.9,58.41,6,Rising
7003836406.0,19.0,15.2,9.5,6,Rising
7003836440.0,366.75,0.0,0.0,1,Almost
7003836484.0,10.6,7.95,2.65,3,Rising
7003836485.0,9.87,6.58,3.29,3,Rising
7003836486.0,47.9,43.11,38.32,6,Rising
7003836489.0,79.95,67.65,49.2,6,Rising
7003836490.0,34.25,20.55,13.7,4,Rising
7003836526.0,69.42,56.07,50.73,7,Rising
7003836527.0,55.18,48.95,45.39,7,Rising
7003836538.0,23.67,0.0,0.0,1,Almost
7003836552.0,182.31,160.68,148.32,7,Rising
7003836554.0,228.85,226.86,195.02,8,Rising
7003836565.0,93.36,89.47,81.69,8,Rising
7003836655.0,381.44,379.95,333.76,8,Rising
7003836700.0,740.94,726.96,552.21,6,Rising
7003836701.0,391.44,349.5,167.76,6,Rising
7003836735.0,22.05,14.7,0.0,2,Rising
7003836736.0,15.7,0.0,0.0,1,Almost
7003836737.0,6.69,0.0,0.0,1,Almost
7003836741.0,24.45,0.0,0.0,1,Almost
7003836743.0,11.29,0.0,0.0,1,Almost
7003836745.0,9.15,0.0,0.0,1,Almost
7003836800.0,11.55,7.7,3.85,3,Rising
7003836802.0,11.55,3.85,0.0,2,Rising
7003836812.0,44.85,41.86,29.9,7,Rising
7003836813.0,35.88,32.89,29.9,7,Rising
7003836815.0,29.94,24.95,19.96,6,Rising
7003836818.0,7.9,3.95,0.0,2,Rising
7003836819.0,3.95,0.0,0.0,1,Almost
7003836820.0,3.95,0.0,0.0,1,Almost
7003836822.0,23.7,11.85,3.95,3,Rising
7003836823.0,5.98,2.99,0.0,2,Rising
7003836862.0,4.69,0.0,0.0,1,Almost
7003836881.0,54.78,47.31,32.37,4,Rising
7003836882.0,35.91,31.92,23.94,4,Rising
7003836883.0,143.64,127.68,119.7,7,Rising
7003836884.0,131.67,111.72,95.76,7,Rising
7003836886.0,8.67,2.89,0.0,2,Rising
7003837273.0,474.46,471.51,421.36,8,Rising
7003837280.0,5229.65,5195.9,4617.85,8,Rising
7003837281.0,1268.87,1242.53,1045.82,8,Rising
7003837282.0,1202.19,1172.16,1014.03,8,Rising
7003837284.0,793.18,777.22,709.39,8,Rising
7003837286.0,3991.95,3941.63,3464.71,8,Rising
7003838028.0,136.62,106.26,98.67,6,Rising
7003838054.0,59.13,56.94,50.37,8,Rising
7003838056.0,38.87,35.88,26.91,8,Rising
7003838659.0,1048.79,1027.81,850.18,8,Rising
7003838700.0,10.99,0.0,0.0,1,Almost
7003839550.0,229.0,226.71,199.23,8,Rising
7003839642.0,39.98,0.0,0.0,1,Almost
7003847011.0,13.77,9.18,4.59,3,Rising
7003847549.0,5.07,3.38,1.69,3,Rising
7003857619.0,41.8,35.53,27.17,6,Rising
7003857620.0,33.46,31.07,21.51,6,Rising
7003857652.0,44.95,35.96,8.99,3,Rising
7003857653.0,37.45,29.96,22.47,5,Rising
7003857654.0,48.93,27.96,13.98,3,Rising
7003857659.0,43.21,38.74,34.27,4,Rising
7003857660.0,35.12,30.73,26.34,6,Rising
7003857663.0,6.5,0.0,0.0,1,Almost
7003857765.0,14.98,7.49,0.0,2,Rising
7003857768.0,89.88,82.39,74.9,5,Rising
7003857779.0,4.99,0.0,0.0,1,Almost
7003857782.0,11.78,5.89,0.0,2,Rising
7003858066.0,100.97,96.58,92.19,8,Rising
7003858068.0,41.93,23.96,17.97,4,Rising
7003858069.0,56.28,51.59,46.9,5,Rising
7003858070.0,32.55,27.9,18.6,4,Rising
7003858073.0,22.95,13.77,4.59,3,Rising
7003858084.0,10.47,6.98,3.49,3,Rising
7003858111.0,14.63,12.54,10.45,5,Rising
7003858112.0,13.4,10.05,6.7,4,Rising
7003858138.0,54.9,49.41,21.96,4,Rising
7003858139.0,7.99,0.0,0.0,1,Almost
7003858169.0,21.87,14.58,7.29,3,Rising
7003858241.0,202.28,182.83,163.38,5,Rising
7003858242.0,167.27,143.93,124.48,7,Rising
7003858243.0,136.15,128.37,116.7,7,Rising
7003858251.0,35.94,29.95,17.97,4,Rising
7003858252.0,9.18,4.59,0.0,2,Rising
7003858283.0,2.95,0.0,0.0,1,Almost
7003858303.0,6.15,0.0,0.0,1,Almost
7003858304.0,51.75,41.4,24.15,6,Rising
7003858312.0,4.59,0.0,0.0,1,Almost
7003858314.0,19.96,14.97,9.98,4,Rising
7003858315.0,17.25,11.5,5.75,3,Rising
7003858316.0,3.99,0.0,0.0,1,Almost
7003858360.0,4.77,0.0,0.0,1,Almost
7003858364.0,1.59,0.0,0.0,1,Almost
7003858369.0,29.52,14.76,11.07,4,Rising
7003858370.0,3.49,0.0,0.0,1,Almost
7003858378.0,20.23,17.34,11.56,5,Rising
7003858397.0,4.45,0.89,0.0,2,Rising
7003858408.0,147.73,139.04,104.28,8,Rising
7003858409.0,35.12,30.73,26.34,5,Rising
7003858410.0,17.56,13.17,8.78,4,Rising
7003858411.0,31.12,19.45,11.67,4,Rising
7003858412.0,70.02,58.35,31.12,6,Rising
7003858418.0,51.74,49.75,39.8,8,Rising
7003858419.0,47.76,43.78,37.81,7,Rising
7003858431.0,13.52,11.83,10.14,5,Rising
7003858446.0,77.33,73.15,62.7,8,Rising
7003858450.0,40.9,36.81,28.63,5,Rising
7003858451.0,11.25,3.75,0.0,2,Rising
7003858452.0,32.72,16.36,12.27,4,Rising
7003858454.0,13.47,8.98,4.49,3,Rising
7003858455.0,8.98,4.49,0.0,2,Rising
7003858458.0,25.9,21.95,17.56,4,Rising
7003858482.0,11.29,0.0,0.0,1,Almost
7003858485.0,29.9,14.95,0.0,2,Rising
7003858503.0,433.12,428.13,388.21,8,Rising
7003858507.0,17.25,11.5,5.75,3,Rising
7003858513.0,20.72,10.36,7.77,4,Rising
7003858514.0,10.47,6.98,0.0,2,Rising
7003858523.0,13.41,11.92,8.94,5,Rising
7003858527.0,14.07,4.69,0.0,2,Rising
7003858528.0,107.87,89.11,79.73,6,Rising
7003858529.0,145.39,117.25,93.8,7,Rising
7003858530.0,56.28,46.9,32.83,6,Rising
7003858531.0,75.04,70.35,65.66,7,Rising
7003858561.0,63.57,53.79,48.9,6,Rising
7003858563.0,8.37,5.58,2.79,3,Rising
7003858564.0,3.5,1.75,0.0,2,Rising
7003858565.0,1.75,0.0,0.0,1,Almost
7003858566.0,14.0,12.25,3.5,3,Rising
7003858591.0,51.73,36.95,14.78,3,Rising
7003858622.0,12.27,8.18,4.09,3,Rising
7003858624.0,36.81,28.63,20.45,6,Rising
7003858650.0,6.29,0.0,0.0,1,Almost
7003858652.0,115.15,95.41,59.22,7,Rising
7003858668.0,15.5,7.75,0.0,2,Rising
7003858674.0,15.75,0.0,0.0,1,Almost
7003858684.0,14.45,8.67,5.78,3,Rising
7003858689.0,18.54,12.36,9.27,4,Rising
7003858691.0,2.49,0.0,0.0,1,Almost
7003858697.0,42.32,21.16,15.87,3,Rising
7003858698.0,9.45,6.3,3.15,3,Rising
7003858700.0,47.84,44.85,41.86,7,Rising
7003858701.0,23.92,20.93,17.94,6,Rising
7003858769.0,40.5,31.5,29.25,6,Rising
7003858770.0,42.32,37.03,26.45,5,Rising
7003858771.0,57.71,55.72,45.77,7,Rising
7003858779.0,51.04,38.28,31.9,5,Rising
7003858780.0,66.99,57.42,44.66,7,Rising
7003858788.0,8.79,0.0,0.0,1,Almost
7003858802.0,136.15,120.59,112.81,7,Rising
7003858803.0,155.6,136.15,116.7,4,Rising
7003858807.0,13.23,9.45,7.56,4,Rising
7003858815.0,9.45,3.78,1.89,3,Rising
7003858819.0,20.79,13.23,11.34,5,Rising
7003858823.0,5.67,1.89,0.0,2,Rising
7003858824.0,1.89,0.0,0.0,1,Almost
7003858825.0,13.23,9.45,3.78,4,Rising
7003858826.0,7.56,3.78,1.89,3,Rising
7003858829.0,3.78,1.89,0.0,2,Rising
7003858830.0,3.78,1.89,0.0,2,Rising
7003858888.0,21.16,15.87,10.58,3,Rising
7003858897.0,4.58,0.0,0.0,1,Almost
7003858909.0,275.88,229.9,183.92,5,Rising
7003858910.0,14.45,5.78,2.89,3,Rising
7003858911.0,2.89,0.0,0.0,1,Almost
7003858912.0,26.95,23.1,19.25,7,Rising
7003858940.0,4.7,2.35,0.0,2,Rising
7003858961.0,7.29,0.0,0.0,1,Almost
7003858978.0,52.56,50.37,43.8,7,Rising
7003858979.0,32.85,28.47,26.28,6,Rising
7003858980.0,50.37,41.61,35.04,6,Rising
7003858981.0,174.37,167.79,144.76,8,Rising
7003858982.0,65.8,59.22,49.35,7,Rising
7003858983.0,23.92,20.93,17.94,5,Rising
7003858989.0,10.58,5.29,0.0,2,Rising
7003858990.0,6.29,0.0,0.0,1,Almost
7003858991.0,59.15,50.7,42.25,5,Rising
7003859008.0,12.72,11.13,4.77,3,Rising
7003859009.0,17.49,12.72,0.0,2,Rising
7003859010.0,22.41,17.43,14.94,5,Rising
7003859011.0,7.95,4.77,1.59,3,Rising
7003859012.0,7.95,6.36,4.77,3,Rising
7003859022.0,5.98,2.99,0.0,2,Rising
7003859042.0,49.41,43.92,38.43,6,Rising
7003859086.0,3.99,0.0,0.0,1,Almost
7003859100.0,145.39,140.7,89.11,7,Rising
7003859115.0,35.25,28.2,23.5,5,Rising
7003859116.0,42.96,35.8,30.43,6,Rising
7003859120.0,6.49,0.0,0.0,1,Almost
7003859121.0,6.49,0.0,0.0,1,Almost
7003859123.0,55.5,53.65,46.25,8,Rising
7003859124.0,38.85,37.0,25.9,7,Rising
7003859125.0,10.76,8.07,5.38,3,Rising
7003859128.0,8.07,5.38,0.0,2,Rising
7003859129.0,16.14,13.45,8.07,4,Rising
7003859137.0,16.47,10.98,5.49,3,Rising
7003859148.0,2.85,0.0,0.0,1,Almost
