product_code,sales_trend,total_sales,total_prev_week_1_sales,total_prev_week_2_sales,avg_movement_vs_prev_week_1,avg_movement_vs_prev_week_2,week_count,date_range,growth_score_x,growth_score_y
1258700010.0,Stable,2.49,0.0,0.0,0.0,0.0,1,2025-05-12 to 2025-05-12,-0.9225384845908737,-0.9225384845908737
1258722277.0,Stable,25.98,12.99,0.0,0.0,0.0,2,2025-05-12 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1258760796.0,Stable,3.75,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1258770045.0,Stable,9.18,4.59,0.0,0.0,0.0,2,2025-05-05 to 2025-05-12,-0.9225384845908737,-0.9225384845908737
1258770111.0,Stable,9.18,4.59,0.0,0.0,0.0,2,2025-05-12 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1258770240.0,Stable,3.69,0.0,0.0,0.0,0.0,1,2025-05-05 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1258770441.0,Stable,16.47,10.98,5.49,0.0,0.0,3,2025-05-12 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1258778082.0,Stable,3.75,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1258778414.0,Stable,7.5,3.75,0.0,0.0,0.0,2,2025-06-02 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1258778812.0,Stable,20.76,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1258779164.0,Stable,4.19,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1258779166.0,Stable,12.57,8.38,4.19,0.0,0.0,3,2025-05-19 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1258779278.0,Stable,51.96,38.97,25.98,0.0,0.0,4,2025-04-28 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1280049693.0,Stable,35.98,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1280052289.0,Stable,9.59,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1280052290.0,Stable,9.59,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1280052293.0,Stable,11.99,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1280052298.0,Stable,15.99,0.0,0.0,0.0,0.0,1,2025-06-09 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1284461841.0,Stable,5.99,0.0,0.0,0.0,0.0,1,2025-06-16 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1284461842.0,Stable,5.99,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1300000030.0,Stable,4.35,0.0,0.0,0.0,0.0,1,2025-04-28 to 2025-04-28,-0.9225384845908737,-0.9225384845908737
1300000110.0,Stable,6.99,0.0,0.0,0.0,0.0,1,2025-06-09 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1300000143.0,Stable,4.69,0.0,0.0,0.0,0.0,1,2025-06-09 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1300000178.0,Stable,9.7,0.0,0.0,0.0,0.0,1,2025-04-28 to 2025-04-28,-0.9225384845908737,-0.9225384845908737
1300000179.0,Stable,4.85,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1300000180.0,Stable,9.38,4.69,0.0,0.0,0.0,2,2025-05-05 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1300000269.0,Stable,13.350000000000001,8.9,4.45,0.0,0.0,3,2025-04-28 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1300000467.0,Stable,4.35,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1300000712.0,Stable,4.35,0.0,0.0,0.0,0.0,1,2025-05-05 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1300000762.0,Stable,8.99,0.0,0.0,0.0,0.0,1,2025-05-12 to 2025-05-12,-0.9225384845908737,-0.9225384845908737
1300000854.0,Stable,26.32,23.03,19.740000000000002,0.0,-8.333333333333334,6,2025-04-28 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1300000897.0,Stable,8.98,4.49,0.0,0.0,0.0,2,2025-04-28 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1300000899.0,Stable,5.29,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1300001466.0,Stable,7.38,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1300001510.0,Stable,6.25,0.0,0.0,0.0,0.0,1,2025-06-09 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1300001512.0,Stable,12.5,6.25,0.0,0.0,0.0,2,2025-06-02 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1300062609.0,Stable,8.19,0.0,0.0,0.0,0.0,1,2025-06-09 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1300079830.0,Stable,7.38,0.0,0.0,0.0,0.0,1,2025-04-28 to 2025-04-28,-0.9225384845908737,-0.9225384845908737
1313006053.0,Stable,25.96,19.47,12.98,0.0,0.0,4,2025-05-05 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1320410602.0,Stable,9.59,0.0,0.0,0.0,0.0,1,2025-06-16 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1330000004.0,Stable,7.58,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1330000010.0,Stable,4.9,0.0,0.0,0.0,0.0,1,2025-05-05 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1330000132.0,Stable,4.949999999999999,3.3,1.65,0.0,0.0,3,2025-05-05 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1330000201.0,Stable,15.57,10.38,5.19,0.0,0.0,3,2025-05-05 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1330011144.0,Stable,6.38,3.19,0.0,0.0,0.0,2,2025-06-02 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1330012107.0,Stable,5.07,3.38,1.69,0.0,0.0,3,2025-04-28 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1330018301.0,Stable,5.98,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1330021321.0,Stable,16.77,11.18,5.59,0.0,0.0,3,2025-04-28 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1330028003.0,Stable,7.77,5.18,2.59,0.0,0.0,3,2025-04-28 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1330053101.0,Stable,6.75,0.0,0.0,0.0,0.0,1,2025-05-12 to 2025-05-12,-0.9225384845908737,-0.9225384845908737
1330053301.0,Stable,1.35,0.0,0.0,0.0,0.0,1,2025-06-16 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1330054601.0,Stable,1.65,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1330055304.0,Stable,6.98,3.49,0.0,0.0,0.0,2,2025-04-28 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1330055502.0,Stable,8.370000000000001,5.58,2.79,0.0,0.0,3,2025-05-05 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1330055538.0,Stable,14.700000000000001,12.25,7.3500000000000005,0.0,0.0,4,2025-04-28 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1330060320.0,Stable,3.3,1.65,0.0,0.0,0.0,2,2025-05-19 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1330060350.0,Stable,3.3,1.65,0.0,0.0,0.0,2,2025-05-19 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1330060690.0,Stable,2.7,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1330060708.0,Stable,7.25,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1330060772.0,Stable,14.5,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1330076425.0,Stable,2.79,0.0,0.0,0.0,0.0,1,2025-05-05 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1340912841.0,Stable,8.58,4.29,0.0,0.0,0.0,2,2025-05-05 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1340912842.0,Stable,4.29,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1340934341.0,Stable,52.35,48.86,41.88,0.0,16.66714285714286,7,2025-05-05 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1340951740.0,Stable,6.18,3.09,0.0,0.0,0.0,2,2025-05-19 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1340951756.0,Stable,8.58,0.0,0.0,0.0,0.0,1,2025-05-05 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1340951771.0,Stable,4.29,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1356200045.0,Stable,15.54,10.36,5.18,0.0,0.0,3,2025-04-28 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1365815214.0,Stable,41.99,0.0,0.0,0.0,0.0,1,2025-05-26 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1370001655.0,Stable,10.99,0.0,0.0,0.0,0.0,1,2025-05-19 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1370001668.0,Stable,32.97,21.98,10.99,0.0,0.0,3,2025-05-05 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1370021725.0,Stable,11.99,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1370021735.0,Stable,32.97,21.98,10.99,0.0,0.0,3,2025-04-28 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1370024519.0,Stable,37.98,18.99,0.0,0.0,0.0,2,2025-05-12 to 2025-05-26,-0.9225384845908737,-0.9225384845908737
1370035815.0,Stable,46.8,40.949999999999996,35.099999999999994,0.0,-8.333333333333334,6,2025-04-28 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1370038469.0,Stable,10.59,0.0,0.0,0.0,0.0,1,2025-05-05 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1370042777.0,Stable,4.99,0.0,0.0,0.0,0.0,1,2025-05-05 to 2025-05-05,-0.9225384845908737,-0.9225384845908737
1370085740.0,Stable,10.99,0.0,0.0,0.0,0.0,1,2025-05-12 to 2025-05-12,-0.9225384845908737,-0.9225384845908737
1370086048.0,Stable,59.97,39.98,19.99,0.0,0.0,3,2025-05-05 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1370087038.0,Stable,19.99,0.0,0.0,0.0,0.0,1,2025-06-02 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1370097946.0,Stable,5.85,0.0,0.0,0.0,0.0,1,2025-04-28 to 2025-04-28,-0.9225384845908737,-0.9225384845908737
1380010334.0,Stable,21.98,10.99,0.0,0.0,0.0,2,2025-05-19 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1380018807.0,Stable,28.74,23.95,14.370000000000001,0.0,0.0,4,2025-04-28 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
1380019003.0,Stable,31.98,15.99,0.0,0.0,0.0,2,2025-05-05 to 2025-05-19,-0.9225384845908737,-0.9225384845908737
1380019020.0,Stable,25.18,12.59,0.0,0.0,0.0,2,2025-05-26 to 2025-06-02,-0.9225384845908737,-0.9225384845908737
1380019021.0,Stable,50.36,37.769999999999996,25.18,0.0,0.0,4,2025-04-28 to 2025-06-16,-0.9225384845908737,-0.9225384845908737
1380019074.0,Stable,50.36,37.769999999999996,25.18,0.0,0.0,4,2025-04-28 to 2025-06-09,-0.9225384845908737,-0.9225384845908737
