"customer_id","storeid","sale_date","sale_id","total_sales","qty","member_level"
"40000002163.0","1400","2025-06-01 00:00:00","48813","4.09","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.99","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.69","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.15","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","4.29","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","6.49","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","6.38","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","3","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","5.89","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","8.49","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","6.99","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","12","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.25","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","9.99","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","9.99","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","6.84","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","0.55","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","2.79","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","0.49","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.85","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.15","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","4.49","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","0.49","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","0.55","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.19","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.19","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.15","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.19","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","6.79","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","0.55","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","0.55","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.29","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.59","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","6.49","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.19","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.59","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.15","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.29","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","3.19","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","5.43","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","3.29","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","6.56","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","2.5","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.89","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","6.99","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.15","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","3.19","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","1.69","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","6.99","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","4.79","1","4"
"40000002163.0","1400","2025-06-01 00:00:00","48813","3","1","4"
