transaction_date,store,terminal,customer_number,transaction_number,points
5/15/2025,461,2,44000341014,421321,22
5/15/2025,461,2,41461001420,421313,17
5/15/2025,461,2,40000021681,421314,10
5/15/2025,461,2,44000101500,421320,59
5/15/2025,461,2,40000028208,421324,63
5/15/2025,461,2,44000327788,421322,16
5/15/2025,461,2,40000029430,421328,4
5/15/2025,461,4,44000250623,187699,135
5/15/2025,461,4,40000020580,187701,118
5/15/2025,461,2,40000020994,421341,17
5/15/2025,461,2,40000020867,421342,4
5/15/2025,461,2,40000020611,421349,71
5/15/2025,461,4,40000020716,187708,10
5/15/2025,461,2,41461002288,421354,6
5/15/2025,461,2,40000020232,421345,67
5/15/2025,461,2,40000020418,421357,33
5/15/2025,461,4,40000022525,187716,97
5/15/2025,461,2,40000020471,421360,21
5/15/2025,461,4,40000021226,187724,58
5/15/2025,461,4,40000020961,187710,4
5/15/2025,461,2,40000029899,421365,26
5/15/2025,461,4,40000021005,187723,2
5/15/2025,461,2,40000020011,421371,29
5/15/2025,461,2,44000057851,421372,35
5/15/2025,461,2,44000089231,421374,68
5/15/2025,461,4,40000021179,187728,11
5/15/2025,461,2,40000020609,421378,116
5/15/2025,461,4,40000020036,187735,64
5/15/2025,461,4,40000020181,187720,22
5/15/2025,461,4,40000021013,187726,7
5/15/2025,461,2,40000022524,421380,36
5/15/2025,461,4,41461000361,187740,66
5/15/2025,461,4,41461002090,187741,12
5/15/2025,461,4,40000022513,187742,70
5/15/2025,461,4,41451003614,187754,20
5/15/2025,461,1,41461000195,364810,51
5/15/2025,461,1,41461004684,364811,53
5/15/2025,461,2,40000031955,421390,25
5/15/2025,461,4,41461003784,187755,18
5/15/2025,461,2,40000020065,421392,139
5/15/2025,461,1,40000022501,364814,2
5/15/2025,461,2,40000028104,421398,116
5/15/2025,461,2,40000020179,421407,24
5/15/2025,461,2,41460000386,421413,14
5/15/2025,461,2,40000011044,421440,41
5/15/2025,461,2,40000021079,421447,14
5/15/2025,461,2,40000020228,421431,16
5/15/2025,461,2,40000020294,421434,94
5/15/2025,461,2,44000267039,421442,24
5/15/2025,461,2,40000021736,421443,10
5/15/2025,461,2,40000021154,421435,5
5/15/2025,461,2,40000021079,421446,10
5/15/2025,461,2,40000020009,421450,18
5/15/2025,461,2,40000020063,421454,42
5/15/2025,461,2,44000233414,421460,13
5/15/2025,461,2,41461000452,421470,29
5/15/2025,461,2,41461000656,421474,106
5/15/2025,461,2,40000027847,421477,68
5/15/2025,461,2,44000297715,421465,22
5/15/2025,461,2,44000286879,421468,25
5/15/2025,461,2,40000030029,421469,19
5/15/2025,461,2,40000021088,421486,12
5/15/2025,461,2,40000020119,421489,18
5/15/2025,461,2,44000060857,421473,2
5/15/2025,461,4,40000020364,187762,31
5/15/2025,461,2,40000020946,421481,83
5/15/2025,461,2,40000020526,421483,15
5/15/2025,461,2,40000008900,421485,5
5/15/2025,461,2,40000020617,421487,7
5/15/2025,461,2,40000021412,421492,17
5/15/2025,461,4,40000027863,187782,10
5/15/2025,461,2,44000280829,421516,15
5/15/2025,461,3,40000021308,188606,45
5/15/2025,461,2,40000022501,421519,17
5/15/2025,461,2,44000286879,421529,1
5/15/2025,461,3,44000220797,188610,54
5/15/2025,461,3,40000020582,188618,4
5/15/2025,461,2,40000020390,421509,57
5/15/2025,461,3,44000345487,188602,4
5/15/2025,461,3,44000098369,188615,25
5/15/2025,461,2,44000345282,421528,24
5/15/2025,461,2,40000020622,421539,38
5/15/2025,461,2,41461005147,421541,16
5/15/2025,461,3,44000241417,188636,81
5/15/2025,461,3,40000029151,188643,11
5/15/2025,461,2,44000105419,421548,12
5/15/2025,461,3,40000020436,188630,49
5/15/2025,461,2,40000021161,421544,9
5/15/2025,461,3,40000020418,188651,6
5/15/2025,461,3,40000021169,188656,6
5/15/2025,461,4,41461002895,187795,124
5/15/2025,461,3,44000211940,188629,11
5/15/2025,461,3,40000020272,188635,74
5/15/2025,461,3,40000020720,188648,14
5/15/2025,461,3,40000020418,188652,24
5/15/2025,461,3,44000099265,188658,12
5/15/2025,461,3,40000020854,188660,19
5/15/2025,461,3,40000021373,188664,55
5/15/2025,461,3,41461005353,188667,20
5/15/2025,461,3,40000020390,188653,67
5/15/2025,461,3,44000364886,188691,9
5/15/2025,461,3,40000020251,188700,22
5/15/2025,461,2,44000262241,421556,7
5/15/2025,461,3,44000297715,188705,41
5/15/2025,461,3,44000283924,188703,21
5/16/2025,461,2,44000362682,421564,53
5/16/2025,461,2,40000020264,421565,62
5/16/2025,461,2,40000020440,421583,52
5/16/2025,461,1,40000028282,364837,5
5/16/2025,461,3,40000020149,188716,63
5/16/2025,461,2,40000028282,421584,13
5/16/2025,461,2,40000020083,421580,32
5/16/2025,461,2,44000057661,421568,17
5/16/2025,461,2,40000020963,421574,57
5/16/2025,461,2,40000021604,421576,5
5/16/2025,461,3,40000021229,188712,36
5/16/2025,461,2,40000020616,421581,7
5/16/2025,461,2,40000020860,421586,29
5/16/2025,461,2,40000020627,421592,116
5/16/2025,461,2,40000027586,421593,27
5/16/2025,461,2,44000323352,421596,69
5/16/2025,461,2,44000202635,421604,33
5/16/2025,461,3,41450011599,188724,106
5/16/2025,461,2,41461000175,421607,3
5/16/2025,461,2,41461000067,421616,29
5/16/2025,461,2,44000112602,421622,15
5/16/2025,461,2,40000028129,421624,5
5/16/2025,461,3,40000020026,188733,32
5/16/2025,461,2,40000022502,421634,80
5/16/2025,461,2,44000362287,421635,34
5/16/2025,461,2,41461004180,421639,27
5/16/2025,461,2,40000031557,421647,38
5/16/2025,461,2,40000021088,421650,4
5/16/2025,461,2,40000020441,421646,80
5/16/2025,461,2,40000021001,421652,16
5/16/2025,461,2,41461004464,421660,85
5/16/2025,461,2,44000114426,421664,70
5/16/2025,461,2,40000020512,421669,34
5/16/2025,461,3,40000020406,188735,78
5/16/2025,461,2,41461005191,421665,14
5/16/2025,461,4,40000020084,187810,39
5/16/2025,461,2,40000021154,421673,26
5/16/2025,461,4,40000020030,187814,75
5/16/2025,461,4,41461003835,187816,138
5/16/2025,461,4,44000109528,187818,40
5/16/2025,461,4,41461002268,187819,36
5/16/2025,461,4,44000314714,187825,83
5/16/2025,461,4,40000008900,187838,5
5/16/2025,461,4,40000029899,187840,47
5/16/2025,461,4,40000020584,187843,66
5/16/2025,461,4,40000028235,187844,12
5/16/2025,461,4,40000020440,187845,16
5/16/2025,461,4,40000020196,187851,18
5/16/2025,461,4,44000252804,187856,177
5/16/2025,461,4,40000020405,187857,28
5/16/2025,461,3,44000271626,188746,26
5/16/2025,461,4,41461005324,187860,116
5/16/2025,461,4,40000027924,187865,9
5/16/2025,461,4,40000020751,187874,56
5/16/2025,461,4,41451003027,187875,43
5/16/2025,461,4,40000020063,187882,29
5/16/2025,461,4,41461002120,187884,73
5/16/2025,461,4,40000021694,187885,31
5/16/2025,461,4,40000021398,187886,49
5/16/2025,461,1,40000020821,364855,70
5/16/2025,461,4,44000208586,187891,54
5/16/2025,461,4,44000255060,187892,2
5/16/2025,461,4,44000238045,187914,18
5/16/2025,461,4,44000115441,187916,17
5/16/2025,461,4,40000028493,187896,41
5/16/2025,461,4,40000027849,187897,55
5/16/2025,461,4,44000276767,187900,31
5/16/2025,461,4,40000020760,187901,51
5/16/2025,461,4,40000020609,187902,26
5/16/2025,461,4,40000020050,187910,66
5/16/2025,461,4,44000238045,187913,9
5/16/2025,461,4,40000004949,187920,9
5/16/2025,461,4,40000004949,187921,81
5/16/2025,461,1,40000020840,364860,42
5/16/2025,461,4,40000029171,187923,17
5/16/2025,461,1,44000097866,364862,34
5/16/2025,461,4,40000020335,187925,19
5/16/2025,461,4,44000336290,187933,134
5/16/2025,461,4,40000020523,187940,14
5/16/2025,461,4,41453004766,187929,69
5/16/2025,461,4,40000028162,187947,14
5/16/2025,461,4,40000020057,187951,55
5/16/2025,461,1,40000020967,364880,36
5/16/2025,461,4,41461003955,187952,82
5/16/2025,461,1,40000021135,364883,16
5/16/2025,461,4,41451003983,187953,91
5/16/2025,461,2,41461000306,421676,36
5/16/2025,461,1,40000020819,364886,8
5/16/2025,461,1,44000209045,364887,41
5/16/2025,461,3,40000004343,188749,44
5/16/2025,461,2,40000021148,421678,21
5/16/2025,461,2,40000005221,421687,13
5/16/2025,461,3,40000030186,188760,28
5/16/2025,461,3,40000020537,188761,55
5/16/2025,461,3,40000020051,188762,21
5/16/2025,461,3,44000373038,188764,13
5/16/2025,461,2,44000317596,421699,66
5/16/2025,461,2,44000101500,421703,39
5/16/2025,461,2,40000020809,421704,29
5/16/2025,461,2,40000020700,421708,47
5/16/2025,461,2,44000243733,421713,55
5/16/2025,461,2,40000020390,421724,11
5/16/2025,461,2,40000029534,421725,21
5/16/2025,461,2,41450011197,421730,40
5/16/2025,461,2,40000020720,421734,34
5/16/2025,461,2,40000020090,421736,1
5/16/2025,461,2,40000020085,421737,59
5/16/2025,461,3,44000362287,188771,3
5/16/2025,461,3,40000004350,188774,45
5/16/2025,461,2,40000028847,421741,7
5/16/2025,461,2,44000086585,421719,14
5/16/2025,461,2,44000114751,421729,5
5/16/2025,461,2,40000020090,421735,1
5/16/2025,461,2,44000093415,421738,108
5/16/2025,461,3,40000020966,188775,28
5/16/2025,461,3,41451004588,188777,5
5/16/2025,461,3,40000020612,188781,59
5/16/2025,461,3,41451007934,188784,10
5/16/2025,461,3,44000360594,188785,36
5/16/2025,461,4,44000312101,187962,37
5/16/2025,461,3,40000021540,188789,17
5/16/2025,461,3,44000344116,188790,70
5/16/2025,461,3,40000020655,188791,64
5/16/2025,461,3,40000021149,188793,23
5/16/2025,461,3,40000020165,188804,23
5/16/2025,461,3,40000020165,188805,34
5/16/2025,461,3,44000262241,188814,23
5/16/2025,461,3,41461004041,188817,58
5/16/2025,461,2,41461005399,421767,55
5/16/2025,461,2,44000097875,421774,20
5/16/2025,461,2,44000229368,421778,24
5/16/2025,461,2,41461003670,421781,43
5/16/2025,461,2,44000093415,421795,12
5/16/2025,461,2,44000293537,421798,8
5/16/2025,461,2,44000358672,421809,17
5/16/2025,461,2,41461005460,421810,48
5/16/2025,461,4,40000022520,187965,19
5/16/2025,461,4,40000020612,187966,9
5/16/2025,461,2,40000020950,421764,36
5/16/2025,461,2,44000368629,421775,17
5/16/2025,461,2,41461004848,421787,35
5/16/2025,461,2,41461003043,421811,46
5/16/2025,461,2,41461003043,421812,7
5/16/2025,461,2,44000312128,421817,19
5/17/2025,461,1,40000022516,364905,28
5/17/2025,461,2,40000021695,421835,38
5/17/2025,461,2,41461004322,421836,10
5/17/2025,461,2,44000301816,421846,94
5/17/2025,461,2,40000020009,421849,28
5/17/2025,461,1,40000022516,364904,65
5/17/2025,461,2,40000021520,421828,24
5/17/2025,461,2,40000020001,421844,13
5/17/2025,461,2,44000334772,421855,35
5/17/2025,461,2,40000020989,421857,61
5/17/2025,461,2,41461001483,421861,35
5/17/2025,461,2,40000020929,421866,44
5/17/2025,461,2,40000020523,421867,1
5/17/2025,461,2,40000020013,421868,1
5/17/2025,461,2,40000028502,421874,7
5/17/2025,461,2,41461003395,421887,10
5/17/2025,461,2,40000020752,421898,14
5/17/2025,461,2,40000020502,421894,143
5/17/2025,461,2,44000279355,421904,15
5/17/2025,461,2,40000028790,421905,47
5/17/2025,461,4,44000359615,187971,34
5/17/2025,461,4,44000101117,187976,12
5/17/2025,461,4,40000020867,187978,15
5/17/2025,461,2,40000022113,421910,26
5/17/2025,461,2,44000308808,421915,26
5/17/2025,461,2,44000109580,421919,22
5/17/2025,461,4,40000020245,187980,29
5/17/2025,461,2,40000021157,421912,6
5/17/2025,461,4,41461005461,187984,12
5/17/2025,461,2,44000267190,421920,104
5/17/2025,461,2,41461004632,421923,48
5/17/2025,461,2,40000020211,421928,30
5/17/2025,461,2,40000020063,421932,28
5/17/2025,461,4,40000022501,187989,29
5/17/2025,461,4,40000030029,187996,24
5/17/2025,461,4,40000020176,187997,31
5/17/2025,461,4,44000060274,187999,24
5/17/2025,461,4,41461004634,188013,6
5/17/2025,461,2,44000205329,421952,80
5/17/2025,461,4,41450011599,188018,14
5/17/2025,461,2,40000021005,421956,5
5/17/2025,461,4,40000012056,188022,83
5/17/2025,461,4,40000020125,188025,75
5/17/2025,461,3,40000020063,188834,19
5/17/2025,461,4,40000020044,188004,34
5/17/2025,461,4,41461004634,188012,14
5/17/2025,461,3,40000020110,188835,20
5/17/2025,461,2,40000020304,421967,32
5/17/2025,461,4,40000022087,188024,17
5/17/2025,461,2,44000360594,421968,16
5/17/2025,461,2,41461002268,421973,41
5/17/2025,461,4,41461000075,188036,64
5/17/2025,461,3,40000021483,188838,151
5/17/2025,461,4,44000353102,188040,64
5/17/2025,461,4,41451003983,188041,19
5/17/2025,461,4,41451007934,188037,30
5/17/2025,461,2,44000368629,421983,24
5/17/2025,461,4,44000211373,188043,27
5/17/2025,461,4,41461001803,188044,30
5/17/2025,461,3,41461001437,188843,45
5/17/2025,461,3,40000020441,188845,38
5/17/2025,461,3,41461001517,188846,12
5/17/2025,461,4,41461005191,188053,32
5/17/2025,461,4,44000283084,188057,18
5/17/2025,461,4,40000021088,188059,16
5/17/2025,461,4,40000020018,188060,5
5/17/2025,461,4,40000020719,188062,78
5/17/2025,461,3,41450011599,188847,14
5/17/2025,461,3,40000020760,188850,77
5/17/2025,461,4,40000020523,188069,26
5/17/2025,461,3,40000020084,188854,25
5/17/2025,461,4,44000348188,188068,59
5/17/2025,461,3,40000021127,188864,24
5/17/2025,461,3,40000020418,188878,12
5/17/2025,461,3,41461000485,188879,37
5/17/2025,461,3,41461005463,188883,41
5/17/2025,461,3,40000028065,188891,62
5/17/2025,461,3,40000020608,188892,21
5/17/2025,461,4,41461005407,188074,76
5/17/2025,461,3,40000020723,188867,26
5/17/2025,461,3,41461000022,188871,142
5/17/2025,461,3,41453014890,188873,38
5/17/2025,461,3,40000021950,188885,55
5/17/2025,461,4,40000021148,188073,5
5/17/2025,461,3,44000314482,188897,17
5/17/2025,461,3,40000020636,188899,21
5/17/2025,461,4,40000020790,188077,70
5/17/2025,461,2,40000020009,421991,6
5/17/2025,461,2,41450013913,421994,14
5/17/2025,461,2,44000075072,421995,8
5/17/2025,461,2,44000332028,421997,33
5/17/2025,461,2,40000020908,422011,117
5/17/2025,461,2,44000243591,422004,58
5/17/2025,461,2,40000020727,422008,31
5/17/2025,461,2,40000021161,422012,53
5/17/2025,461,2,40000004553,422032,37
5/17/2025,461,2,40000021540,422042,25
5/17/2025,461,3,44000251397,188900,50
5/17/2025,461,2,40000020809,422048,32
5/17/2025,461,2,44000308434,422053,8
5/17/2025,461,2,44000098815,422059,10
5/17/2025,461,4,40000020361,188079,15
5/17/2025,461,2,40000020959,422065,57
5/17/2025,461,2,44000196885,422079,84
5/17/2025,461,4,44000353102,188086,2
5/17/2025,461,2,44000271626,422084,21
5/17/2025,461,2,40000020606,422086,17
5/17/2025,461,2,40000020908,422092,27
5/17/2025,461,2,40000020612,422094,13
5/17/2025,461,2,40000020599,422095,8
5/17/2025,461,2,40000008900,422100,12
5/17/2025,461,3,40000028442,188907,18
5/17/2025,461,2,44000196885,422088,10
5/17/2025,461,2,40000020731,422098,80
5/17/2025,461,2,44000336525,422102,23
5/17/2025,461,3,44000245228,188912,54
5/17/2025,461,3,44000326767,188914,19
5/17/2025,461,3,44000282860,188920,79
5/17/2025,461,2,40000020238,422112,20
5/17/2025,461,2,41461004598,422114,22
5/17/2025,461,2,44000095658,422115,120
5/17/2025,461,2,44000271729,422118,45
5/17/2025,461,2,44000331943,422125,16
5/17/2025,461,2,40000020591,422129,57
5/17/2025,461,3,40000020639,188922,62
5/17/2025,461,2,44000364174,422107,40
5/17/2025,461,2,40000020285,422108,43
5/17/2025,461,3,40000020173,188926,15
5/17/2025,461,2,40000028502,422111,24
5/17/2025,461,2,41461004634,422127,40
5/17/2025,461,2,44000109940,422133,63
5/17/2025,461,2,44000334601,422141,16
5/17/2025,461,2,41461002529,422153,13
5/17/2025,461,2,40000021539,422155,26
5/18/2025,461,2,41452013220,422168,9
5/18/2025,461,2,41451004484,422175,7
5/18/2025,461,2,41461004341,422183,18
5/18/2025,461,2,40000020073,422184,48
5/18/2025,461,2,44000105467,422194,31
5/18/2025,461,2,40000029395,422209,20
5/18/2025,461,2,40000020490,422195,10
5/18/2025,461,2,44000098463,422216,22
5/18/2025,461,2,40000022502,422220,13
5/18/2025,461,2,40000020073,422222,26
5/18/2025,461,2,40000020173,422223,67
5/18/2025,461,4,40000020616,188092,19
5/18/2025,461,2,44000340871,422227,56
5/18/2025,461,2,40000020989,422241,18
5/18/2025,461,2,40000028282,422225,11
5/18/2025,461,2,40000021051,422231,26
5/18/2025,461,2,44000093415,422236,2
5/18/2025,461,2,41461004364,422238,45
5/18/2025,461,3,41461004658,188929,44
5/18/2025,461,2,40000020329,422247,21
5/18/2025,461,3,41461003954,188931,91
5/18/2025,461,2,41461004808,422251,24
5/18/2025,461,2,41451004497,422250,83
5/18/2025,461,3,44000060857,188935,28
5/18/2025,461,3,40000027847,188939,17
5/18/2025,461,3,41461000306,188940,22
5/18/2025,461,3,41451005188,188941,32
5/18/2025,461,2,44000263428,422260,35
5/18/2025,461,2,41461001059,422261,27
5/18/2025,461,3,7.80588E+13,188949,77
5/18/2025,461,3,44000197591,188950,3
5/18/2025,461,3,40000027640,188953,10
5/18/2025,461,3,40000020294,188954,15
5/18/2025,461,3,41461004480,188957,22
5/18/2025,461,2,40000028578,422272,106
5/18/2025,461,3,40000021179,188961,7
5/18/2025,461,3,40000011516,188969,10
5/18/2025,461,3,44000114487,188979,9
5/18/2025,461,3,41873004302,188982,50
5/18/2025,461,2,41461003670,422273,128
5/18/2025,461,3,40000020030,188984,51
5/18/2025,461,3,40000021005,188987,5
5/18/2025,461,3,44000195208,188988,76
5/18/2025,461,3,40000028492,188989,68
5/18/2025,461,2,41461000615,422283,14
5/18/2025,461,2,41461003345,422286,37
5/18/2025,461,2,41461000020,422291,43
5/18/2025,461,2,40000020081,422301,19
5/18/2025,461,4,41452013220,188103,32
5/18/2025,461,2,40000020006,422304,4
5/18/2025,461,2,40000020418,422315,7
5/18/2025,461,4,40000020751,188113,82
5/18/2025,461,2,40000020516,422324,6
5/18/2025,461,2,40000020167,422326,30
5/18/2025,461,4,44000283287,188117,9
5/18/2025,461,4,40000020944,188118,11
5/18/2025,461,2,41461000076,422334,110
5/18/2025,461,4,40000020657,188124,99
5/18/2025,461,2,40000022601,422344,57
5/18/2025,461,4,40000020273,188132,128
5/18/2025,461,2,44000095308,422354,34
5/18/2025,461,2,44000282246,422362,5
5/18/2025,461,2,44000209263,422350,12
5/18/2025,461,4,40000020745,188131,25
5/18/2025,461,2,40000021264,422353,9
5/18/2025,461,2,40000020051,422355,9
5/18/2025,461,4,40000021114,188135,156
5/18/2025,461,2,40000020534,422358,21
5/18/2025,461,4,40000028390,188138,26
5/18/2025,461,2,40000028322,422360,30
5/18/2025,461,2,40000020009,422361,11
5/18/2025,461,4,44000283408,188139,66
5/18/2025,461,2,40000020390,422364,51
5/18/2025,461,4,41461002090,188143,80
5/18/2025,461,4,40000021161,188148,7
5/18/2025,461,4,40000021031,188149,49
5/18/2025,461,4,44000362287,188150,37
5/18/2025,461,4,40000020694,188152,166
5/18/2025,461,2,1.54403E+13,422365,25
5/18/2025,461,4,41461000022,188144,67
5/18/2025,461,4,40000020173,188153,11
5/18/2025,461,4,40000020709,188154,11
5/18/2025,461,4,41461002310,188157,10
5/18/2025,461,3,41461004531,188995,31
5/18/2025,461,2,40000020063,422391,61
5/18/2025,461,2,44000333373,422392,22
5/18/2025,461,2,44000224764,422394,33
5/18/2025,461,3,40000021088,189002,53
5/18/2025,461,2,40000021918,422412,13
5/18/2025,461,2,44000326767,422386,26
5/18/2025,461,2,40000021695,422405,10
5/18/2025,461,2,40000028699,422417,129
5/18/2025,461,2,40000020410,422418,40
5/18/2025,461,2,40000020950,422389,53
5/18/2025,461,2,40000021695,422393,3
5/18/2025,461,2,44000219370,422399,10
5/18/2025,461,2,44000101500,422400,7
5/18/2025,461,3,40000020253,189004,30
5/18/2025,461,2,40000020081,422413,11
5/18/2025,461,2,40000020471,422423,38
5/18/2025,461,2,40000020165,422424,75
5/18/2025,461,2,40000021355,422428,5
5/18/2025,461,2,40000021695,422431,1
5/18/2025,461,3,40000021531,189015,44
5/18/2025,461,3,44000204682,189018,27
5/18/2025,461,3,44000301816,189023,26
5/18/2025,461,2,44000299859,422437,15
5/18/2025,461,2,44000308434,422438,9
5/18/2025,461,2,44000277017,422439,4
5/18/2025,461,2,40000020731,422459,4
5/18/2025,461,2,40000028847,422460,13
5/18/2025,461,3,44000106642,189025,96
5/18/2025,461,3,40000020854,189027,18
5/18/2025,461,3,40000020591,189033,14
5/18/2025,461,2,44000315175,422443,124
5/18/2025,461,2,40000028162,422453,86
5/18/2025,461,2,40000021161,422461,8
5/18/2025,461,2,44000346445,422468,18
5/18/2025,461,3,44000241417,189038,16
5/18/2025,461,2,40000021247,422472,50
5/18/2025,461,3,40000022513,189044,15
5/18/2025,461,3,40000020408,189045,16
5/18/2025,461,3,40000020063,189046,24
5/18/2025,461,3,40000020073,189052,42
5/18/2025,461,3,44000116172,189047,53
5/18/2025,461,3,44000059431,189066,6
5/18/2025,461,3,40000020251,189072,11
5/18/2025,461,3,44000293537,189085,132
5/18/2025,461,3,44000365494,189092,52
5/19/2025,461,2,40000028282,422488,4
5/18/2025,461,3,40000029151,189099,14
5/19/2025,461,2,40000028129,422503,9
5/19/2025,461,2,44000105234,422513,228
5/19/2025,461,2,41451000870,422520,3
5/19/2025,461,2,40000020013,422530,3
5/19/2025,461,2,44000256799,422522,10
5/19/2025,461,2,40000003991,422533,54
5/19/2025,461,2,40000022524,422538,50
5/19/2025,461,2,40000020201,422542,74
5/19/2025,461,2,40000020526,422546,13
5/19/2025,461,2,44000224764,422551,12
5/19/2025,461,2,41461001318,422553,7
5/19/2025,461,2,44000255491,422550,18
5/19/2025,461,2,40000021775,422570,49
5/19/2025,461,2,44000101500,422571,7
5/19/2025,461,2,40000020860,422532,33
5/19/2025,461,2,40000022513,422568,108
5/19/2025,461,2,41461001059,422566,46
5/19/2025,461,1,40000020228,364923,24
5/19/2025,461,4,40000022501,188170,3
5/19/2025,461,4,40000032265,188172,88
5/19/2025,461,4,40000020883,188176,78
5/19/2025,461,4,40000020534,188177,40
5/19/2025,461,4,44000353102,188168,12
5/19/2025,461,4,44000301758,188182,31
5/19/2025,461,2,44000212137,422585,43
5/19/2025,461,2,44000368381,422587,35
5/19/2025,461,1,40000021181,364927,30
5/19/2025,461,1,40000020763,364929,15
5/19/2025,461,2,44000095164,422597,7
5/19/2025,461,1,44000344116,364930,12
5/19/2025,461,2,40000027847,422596,65
5/19/2025,461,2,41461005072,422603,14
5/19/2025,461,2,44000304609,422609,27
5/19/2025,461,2,44000081491,422611,32
5/19/2025,461,2,40000020748,422586,2
5/19/2025,461,2,40000021149,422617,13
5/19/2025,461,2,40000020036,422601,31
5/19/2025,461,2,40000008288,422628,44
5/19/2025,461,2,44000197591,422635,20
5/19/2025,461,2,40000004366,422639,56
5/19/2025,461,4,40000020641,188191,18
5/19/2025,461,2,40000020062,422619,176
5/19/2025,461,2,44000057661,422624,6
5/19/2025,461,2,40000021618,422625,35
5/19/2025,461,1,40000020063,364933,25
5/19/2025,461,2,44000296620,422633,22
5/19/2025,461,2,44000089918,422634,65
5/19/2025,461,4,41451004573,188186,7
5/19/2025,461,4,41461004230,188202,29
5/19/2025,461,4,41461000361,188196,16
5/19/2025,461,4,40000023148,188205,48
5/19/2025,461,4,40000022502,188206,20
5/19/2025,461,4,40000020051,188207,8
5/19/2025,461,4,40000020009,188209,40
5/19/2025,461,4,40000022501,188210,13
5/19/2025,461,4,7.70401E+13,188212,76
5/19/2025,461,1,40000020491,364937,15
5/19/2025,461,1,40000020582,364938,5
5/19/2025,461,4,41451000785,188215,20
5/19/2025,461,1,44000260005,364943,7
5/19/2025,461,4,44000060857,188235,15
5/19/2025,461,4,40000020809,188226,108
5/19/2025,461,4,40000021051,188227,7
5/19/2025,461,4,40000030029,188229,18
5/19/2025,461,4,44000336525,188230,39
5/19/2025,461,4,41461000141,188238,22
5/19/2025,461,4,40000020654,188241,48
5/19/2025,461,4,41461003007,188242,27
5/19/2025,461,4,40000020220,188245,7
5/19/2025,461,4,40000004451,188251,1
5/19/2025,461,4,40000028764,188252,29
5/19/2025,461,4,40000020442,188253,9
5/19/2025,461,4,40000032188,188254,136
5/19/2025,461,2,40000020444,422650,34
5/19/2025,461,2,40000022501,422651,6
5/19/2025,461,3,44000353926,189101,85
5/19/2025,461,4,41461002310,188247,11
5/19/2025,461,2,40000020696,422668,9
5/19/2025,461,2,44000057081,422665,45
5/19/2025,461,2,40000020397,422677,35
5/19/2025,461,2,40000022501,422678,10
5/19/2025,461,2,40000020751,422680,13
5/19/2025,461,2,44000368629,422681,9
5/19/2025,461,2,44000337459,422658,96
5/19/2025,461,3,40000022520,189106,3
5/19/2025,461,3,41461001996,189110,22
5/19/2025,461,3,40000021637,189114,30
5/19/2025,461,2,44000197581,422691,3
5/19/2025,461,3,44000322084,189115,85
5/19/2025,461,2,40000020617,422686,27
5/19/2025,461,2,40000029899,422695,36
5/19/2025,461,2,41461002802,422699,2
5/19/2025,461,2,40000020446,422701,225
5/19/2025,461,2,40000004440,422704,64
5/19/2025,461,3,44000373038,189118,88
5/19/2025,461,2,40000008695,422702,28
5/19/2025,461,2,40000020537,422730,58
5/19/2025,461,3,41461004224,189119,23
5/19/2025,461,2,40000021293,422718,26
5/19/2025,461,2,40000020063,422735,50
5/19/2025,461,2,44000374811,422739,106
5/19/2025,461,1,40000021695,364950,13
5/19/2025,461,3,44000098581,189122,109
5/19/2025,461,2,40000020760,422743,37
5/19/2025,461,2,40000020854,422740,7
5/19/2025,461,2,40000020377,422750,4
5/19/2025,461,2,44000366533,422754,47
5/19/2025,461,2,40000020090,422732,1
5/19/2025,461,3,40000021088,189126,5
5/19/2025,461,3,44000112459,189127,6
5/19/2025,461,3,41461004041,189132,22
5/19/2025,461,3,44000315248,189124,27
5/19/2025,461,2,44000331943,422783,3
5/19/2025,461,2,40000021539,422790,30
5/19/2025,461,2,40000021695,422812,8
5/19/2025,461,2,44000209045,422779,26
5/19/2025,461,2,44000297715,422811,25
5/19/2025,461,2,41461001332,422804,11
5/20/2025,461,1,40000020116,364963,20
5/20/2025,461,1,44000060857,364968,16
5/20/2025,461,1,40000020700,364971,25
5/20/2025,461,2,44000300699,422821,78
5/20/2025,461,2,41461005464,422825,39
5/20/2025,461,2,40000008900,422826,77
5/20/2025,461,2,40000020264,422823,44
5/20/2025,461,2,44000272070,422854,54
5/20/2025,461,2,40000020925,422840,30
5/20/2025,461,2,40000021918,422861,37
5/20/2025,461,2,40000022501,422842,5
5/20/2025,461,2,40000021149,422866,6
5/20/2025,461,4,40000020585,188259,57
5/20/2025,461,2,44000336598,422872,84
5/20/2025,461,2,44000263428,422878,55
5/20/2025,461,2,44000101500,422886,56
5/20/2025,461,2,41461004467,422888,10
5/20/2025,461,2,40000020639,422903,40
5/20/2025,461,2,44000096633,422899,25
5/20/2025,461,2,40000020860,422918,50
5/20/2025,461,2,40000070127,422923,40
5/20/2025,461,2,40000021013,422920,27
5/20/2025,461,2,41460000126,422933,15
5/20/2025,461,2,44000057435,422925,34
5/20/2025,461,2,40000020061,422927,59
5/20/2025,461,2,41453000204,422940,26
5/20/2025,461,2,44000101332,422931,2
5/20/2025,461,1,40000020505,364986,32
5/20/2025,461,2,40000020929,422944,37
5/20/2025,461,2,41461002268,422941,43
5/20/2025,461,4,44000317474,188264,16
5/20/2025,461,4,40000030029,188265,14
5/20/2025,461,4,40000020390,188277,54
